day13,17:35.7,6.68,14,75,26.7,678,329
day13,27:37.5,6.79,14,74.9,26.8,678,347
day13,37:39.0,7.94,78,74.4,26.9,679,361
day13,47:40.9,8.07,135,74.8,26.8,679,384
day13,57:42.0,6.9,166,74.5,27.1,680,400
day13,07:43.1,7.12,183,73.7,27.3,680,416
day13,17:44.1,7.35,194,73.6,27.4,680,400
day13,27:45.2,7.64,198,72.9,27.6,678,401
day13,37:46.3,7.94,193,72.8,27.7,682,401
day13,47:47.6,7.97,222,72.6,28,678,396
day13,57:49.0,8.12,223,69.5,29.1,679,400
day13,07:50.4,8.27,224,55.1,36,680,409
day13,17:51.8,8.19,225,53.3,36.1,680,406
day13,27:53.2,8.27,221,59.2,32.9,681,422
day13,37:54.6,8.08,225,63,31.7,680,439
day13,47:56.1,8.08,225,50.8,37.2,679,436
day13,57:57.6,8.16,226,49.3,37.7,678,430
day13,07:58.9,8.01,218,47.8,38.6,681,410
day13,18:00.1,8.08,211,58.9,32,678,417
day13,28:01.4,7.79,206,64.4,30,681,436
day13,38:02.8,7.68,217,64.1,30.5,681,452
day13,48:04.1,7.6,215,64.2,30.5,679,444
day13,58:05.4,7.57,212,65.1,30.6,678,421
day13,08:06.7,7.64,210,66,30.3,679,458
day13,18:08.0,7.38,216,63.3,30.6,678,451
day13,28:09.3,7.64,215,64.1,30.1,678,451
day13,38:10.7,7.38,216,62.6,30.7,680,430
day13,48:12.0,7.71,215,62.6,30.6,678,438
day13,58:13.3,7.71,214,61.9,30.8,680,438
day13,08:14.6,7.68,214,61.6,30.6,678,461
day13,18:15.9,7.35,212,59.5,30.6,680,456
day13,28:17.2,7.46,212,59.6,30.5,680,451
day13,38:18.5,7.6,211,59.8,30.7,678,448
day13,48:19.8,7.49,211,60.7,30.6,678,420
day13,58:21.0,7.71,210,62.5,30.5,680,450
day13,08:22.3,7.53,210,63,30.7,677,445
day13,18:23.5,7.46,201,63.8,30.3,680,445
day13,28:24.8,7.42,208,65,30.3,679,444
day13,38:26.0,7.42,207,64.1,30.2,680,432
day13,48:27.2,7.6,205,65.4,30.2,680,458
day13,58:28.4,7.31,203,64.8,30.1,678,453
day13,08:29.6,7.42,201,64.4,30.1,680,454
day13,18:30.8,7.38,202,65.9,30,678,366
day13,28:31.9,7.9,201,64.7,30,680,466
day13,38:33.1,7.23,200,63.7,29.8,680,463
day13,48:34.3,7.27,199,61.8,29.8,679,456
day13,58:35.4,7.35,199,64,29.8,680,459
day13,08:36.6,7.38,199,61.2,29.7,678,461
day13,18:37.7,7.35,198,60.5,29.6,679,462
day13,28:38.9,7.38,198,62.6,29.6,680,429
day13,38:40.0,7.64,197,64.3,29.7,678,474
day13,48:41.1,7.23,197,63.9,29.5,680,449
day13,58:42.3,7.35,196,62.4,29.7,680,469
day13,08:43.4,7.23,195,62.8,29.6,679,462
day13,18:44.5,7.27,194,61.8,29.5,681,472
day13,28:47.5,7.2,192,63.4,29.5,681,481
day13,38:48.6,7.35,194,63.6,29.5,681,470
day13,48:49.7,7.64,194,67.2,29,679,456
day13,58:50.8,7.49,193,66.2,29.1,682,469
day13,08:51.9,7.53,192,67.1,29.1,680,477
day13,18:53.0,7.31,192,67.8,28.7,684,472
day13,28:54.0,7.31,190,67,28.9,686,473
day13,38:55.1,7.49,191,68.1,28.8,680,459
day13,48:56.1,7.42,186,69.3,28.5,678,455
day13,58:57.2,7.35,187,68.3,28.8,681,458
day13,08:58.3,7.35,187,67.7,28.7,680,466
day13,18:59.3,7.2,184,68.2,28.7,678,467
day13,29:01.3,7.16,182,67.9,28.6,678,470
day13,39:02.4,7.31,167,68.4,28.3,678,465
day13,49:04.1,7.31,162,69.3,28.2,680,466
day13,59:06.0,7.31,150,68.8,28.5,680,468
day13,09:07.5,7.2,127,68.3,28.3,679,471
day13,19:08.5,7.31,88,68.8,28.3,678,473
day13,29:10.1,7.16,28,69.4,28.3,678,467
